Year,Artist,Average Rating
2016,led zeppelin,8.2
2016,kyle hall,8.2
2016,kamaiyah,8.2
2016,julianna barwick,8.2
2016,joey purp,8.2
2016,jay som,8.2
2016,james blake,8.2
2016,ian william craig,8.2
2016,hiss golden messenger,8.2
2016,elysia crampton,8.2
2016,demdike stare,8.2
2016,dedekind cut,8.2
2016,case/lang/veirs,8.2
2016,black tusk,8.2
2016,autechre,7.6
2016,aphex twin,8.2
2016,anthony braxton,8.2
2016,amnesia scanner,8.2
2016,african head charge,8.2
2016,aesop rock,8.2
2016,a giant dog,8.2
2016,white zombie,8.1
2016,"vic spencer, chris crack",8.1
2016,underworld,8.1
2016,touch amor,8.1
2016,swans,8.1
2016,studio ost,8.1
2016,"steve lehman, slbyone",8.1
2016,school of seven bells,8.1
2016,roy montgomery,8.1
2016,powell,8.1
2016,mr. fingers,8.1
2016,meredith monk,8.1
2016,mal devisa,8.1
2016,kyle craft,8.1
2016,jonathan finlayson & sicilian defense,8.1
2016,isaiah rashad,8.1
2016,helado negro,7.95
2016,diiv,8.1
2016,debo band,8.1
2016,death grips,7.55
2016,daniel lanois,8.1
2016,circle,8.1
2016,"chance the rapper, jeremih",8.1
2016,cate le bon,8.1
2016,cass mccombs,8.1
2016,arca,8.1
2016,"anna homler, steve moshier",8.1
2016,a tribe called red,8.1
2016,xenia rubinos,8.0
2016,wye oak,8.0
2016,wreck and reference,8.0
2016,william tyler,8.0
2016,weval,8.0
2016,vince staples,8.0
2016,tristan perich,8.0
2016,tindersticks,8.0
2016,the wailers,8.0
2016,the range,8.0
2016,the orchestra of syrian musicians,8.0
2016,the hotelier,8.0
2016,thao & the get down stay down,8.0
2016,suzanne kraft,8.0
2016,sumerlands,8.0
2016,sturgill simpson,8.0
2016,steve gunn,8.0
2016,shirley collins,8.0
2016,seth bogart,8.0
2016,serpentwithfeet,8.0
2016,scott hirsch,8.0
2016,savages,8.0
2016,roly porter,8.0
2016,rolling blackouts coastal fever,8.0
2016,rival consoles,8.0
2016,radian,8.0
2016,pylon,8.0
2016,primitive weapons,8.0
2016,porter ricks,8.0
2016,pinegrove,8.0
2016,payroll giovanni,8.0
2016,pantha du prince,8.0
2016,"okkyung lee, christian marclay",8.0
2016,nothing,8.0
2016,noname,8.0
2016,nap eyes,8.0
2016,motion graphics,8.0
2016,mike watt,8.0
2016,mikael tariverdiev,8.0
2016,max romeo,8.0
2016,mary halvorson,8.0
2016,mark ernestus' ndagga rhythm force,8.0
2016,mark barrott,8.0
2016,marie davidson,8.0
2016,lycus,8.0
2016,lucinda williams,8.0
2016,loretta lynn,8.0
2016,lisa/liza,8.0
2016,lexxi,8.0
2016,lambchop,8.0
2016,"kyle dixon, michael stein",8.0
2016,kweku collins,8.0
2016,kvelertak,8.0
2016,king gizzard & the lizard wizard,8.0
2016,kaytranada,8.0
2016,kaitlyn aurelia smith,8.0
2016,ka,8.0
2016,jefre cantu-ledesma,8.0
2016,jeff rosenstock,8.0
2016,jeff parker,8.0
2016,jeff buckley,6.9
2016,jack white,8.0
2016,inter arma,8.0
2016,holger czukay,8.0
2016,hieroglyphic being,8.0
2016,"henry threadgill, ensemble double-up",8.0
2016,gord downie,8.0
2016,fury,8.0
2016,explosions in the sky,8.0
2016,ennio morricone,8.0
2016,egyptian lover,8.0
2016,dawn richard,7.85
2016,cymbals eat guitars,8.0
2016,cavern of anti-matter,8.0
2016,camp cope,8.0
2016,cam & china,8.0
2016,adrian younge,8.0
2016,zomby,7.9
2016,wadada leo smith,7.9
2016,thomas cohen,7.9
2016,the grifters,7.9
2016,the field,7.9
2016,the feelies,7.9
2016,scott walker,7.9
2016,preoccupations,7.9
2016,pill,7.9
2016,peter stampfel,7.9
2016,petal,7.9
2016,oranssi pazuzu,7.9
2016,olga bell,7.9
2016,odonis odonis,7.9
2016,nao,7.9
2016,milk n cookies,7.9
2016,michal turtle,7.9
2016,"masayoshi fujita, jan jelinek",7.9
2016,marisa anderson,7.9
2016,lawrence,7.9
2016,ken thomson,7.9
2016,kassem mosse,7.9
2016,k. michelle,7.9
2016,julia brown,7.9
2016,johnny foreigner,7.9
2016,jimi tents,7.9
2016,jim james,7.9
2016,japanese breakfast,7.9
2016,jank,7.9
2016,"james holden, luke abbott",7.9
2016,horse lords,7.9
2016,gillian welch,7.9
2016,common,7.9
2016,"bonnie prince billy, bitchin bajas",7.9
2016,aluk todolo,7.9
2016,allen ginsberg,7.9
2016,africaine 808,7.9
2016,adia victoria,7.9
2016,abi reimold,7.9
2016,why khaliq,7.8
2016,tyvek,7.8
2016,tombs,7.8
2016,tinashe,7.8
2016,tim presley,7.8
2016,thug entrancer,7.8
2016,terrace martin,7.8
2016,teenage jesus & the jerks,7.8
2016,teenage fanclub,7.8
2016,teen suicide,7.8
2016,tangents,7.8
2016,surgeon,7.8
2016,sumac,7.8
2016,sui zhen,7.8
2016,skepta,7.8
2016,scharpling & wurster,7.8
2016,roman flgel,7.3
2016,river tiber,7.8
2016,risn murphy,7.8
2016,pup,7.8
2016,"oneida, rhys chatham",7.8
2016,oathbreaker,7.8
2016,nots,7.8
2016,nite-funk,7.8
2016,nisennenmondai,7.8
2016,niki and the dove,7.8
2016,nails,7.8
2016,miranda lambert,7.8
2016,matmos,7.8
2016,mary lattimore,7.8
2016,marielle v. jakobsons,7.8
2016,mac miller,7.8
2016,luh,7.8
2016,lucy dacus,7.8
2016,leon vynehall,7.8
2016,laura mvula,7.8
2016,kodie shane,7.8
2016,kjartan sveinsson,7.8
2016,king,7.8
2016,kedr livanskiy,7.8
2016,katie dey,7.8
2016,jeremih,7.8
2016,itasca,7.8
2016,hart valley drifters,7.8
2016,hammers of misfortune,7.8
2016,grimes,7.8
2016,greys,7.8
2016,glitterbust,7.8
2016,gaika,7.8
2016,flasher,7.8
2016,field music,7.8
2016,fake boyfriend,7.8
2016,eleanor friedberger,7.8
2016,elder ones,7.8
2016,dlek,7.8
2016,deftones,7.8
2016,d.r.a.m.,7.8
2016,cross record,7.8
2016,crooked man,7.8
2016,colin stetson,7.8
2016,charlotte day wilson,7.8
2016,cfcf,7.8
2016,carla bley,7.8
2016,boogie,7.8
2016,bombino,7.8
2016,alex cameron,7.8
2016,xiu xiu,7.7
2016,wrekmeister harmonies,7.7
2016,vatican shadow,7.7
2016,tree,7.7
2016,thunder tillman,7.7
2016,the gaslamp killer,7.7
2016,the body,7.7
2016,shura,7.7
2016,rihanna,7.7
2016,quilt,7.7
2016,pantera,7.7
2016,nate wooley,7.7
2016,mykki blanco,7.7
2016,money,7.7
2016,modern baseball,7.7
2016,mndsgn,7.7
2016,michael mayer,7.7
2016,"mica levi, oliver coates",7.7
2016,margaret glaspy,7.7
2016,lusa maita,7.7
2016,lindstrm,7.7
2016,lil durk,7.35
2016,laura gibson,7.7
2016,kornl kovcs,7.7
2016,joyce manor,7.7
2016,jess williamson,7.7
2016,jack rose,7.7
2016,huerco s.,7.9
2016,hlos,7.7
2016,heron oblivion,7.7
2016,gag,7.7
2016,father,7.7
2016,essaie pas,7.7
2016,dreezy,7.7
2016,dm-funk,7.7
2016,dj katapila,7.7
2016,daniel wohl,7.7
2016,classixx,7.7
2016,chris forsyth and the solar motel band,7.7
2016,big thief,7.7
2016,american football,7.7
2016,"aesop rock, homeboy sandman",7.7
2016,2 chainz,7.45
2016,youandewan,7.6
2016,woods,7.6
2016,tokyo black star,7.6
2016,the radio dept.,7.6
2016,"the body, full of hell",7.6
2016,sunpath,7.6
2016,steve hauschildt,7.6
2016,robert glasper experiment,7.6
2016,rhys chatham,7.6
2016,rae sremmurd,7.6
2016,"patrick cowley, candida royalle",7.6
2016,nels cline,7.6
2016,mick jenkins,7.6
2016,"matthew shipp, bobby kapp",7.6
2016,mark pritchard,7.6
2016,marissa nadler,7.6
2016,mannequin pussy,7.6
2016,lucrecia dalt,7.6
2016,lori mckenna,7.6
2016,lone,7.6
2016,khemmis,7.6
2016,kelsey lu,7.6
2016,jealousy,7.6
2016,gucci mane,7.37
2016,grumbling fur,7.6
2016,gonjasufi,7.6
2016,gojira,7.6
2016,fugees,7.6
2016,"ensemble dal niente, deerhoof",7.6
2016,deakin,7.6
2016,cough,7.6
2016,corinne bailey rae,7.6
2016,ches smith,7.6
2016,chairlift,7.6
2016,bruce haack,7.6
2016,bj the chicago kid,7.6
2016,biosphere,7.6
2016,big ups,7.6
2016,big business,7.6
2016,beth orton,7.6
2016,bat for lashes,7.6
2016,ariana grande,7.6
2016,angry angles,7.6
2016,anenon,7.6
2016,alarm will sound,7.6
2016,youth code,7.5
2016,wymond miles,7.5
2016,worm ouroboros,7.5
2016,villagers,7.5
2016,vic mensa,7.5
2016,suede,7.5
2016,shearwater,7.5
2016,sarah davachi,7.5
2016,sam beam & jesca hoop,7.5
2016,russian circles,7.5
2016,rangda,7.5
2016,qasim naqvi,7.5
2016,porches,7.9
2016,oval,7.5
2016,oren ambarchi,7.5
2016,operators,7.5
2016,nonkeen,7.5
2016,nathan bowles,7.5
2016,na,7.5
2016,n.m.o.,7.5
2016,moomin,7.5
2016,miles davis quintet,7.5
2016,mekons,7.5
2016,majical cloudz,7.5
2016,lorenzo senni,7.5
2016,little scream,7.5
2016,kristin kontrol,7.5
2016,kristin hersh,7.5
2016,kool keith,7.5
2016,"john cage, sun ra",7.5
2016,jhann jhannsson,7.5
2016,"jesu, sun kil moon",7.5
2016,jay daniel,7.5
2016,jackmaster,7.5
2016,innanet james,7.5
2016,hinds,7.5
2016,gogo penguin,7.5
2016,gatecreeper,7.5
2016,gallant,7.5
2016,g perico,7.5
2016,freakwater,7.5
2016,dinosaur jr.,7.5
2016,delroy edwards,7.5
2016,dej loaf,7.5
2016,david toop,7.5
2016,conor oberst,7.5
2016,christian naujoks,7.5
2016,bruce springsteen,8.0
2016,brood ma,7.5
2016,brigid mae power,7.5
2016,bob weir,7.5
2016,blessed initiative,7.5
2016,black mountain,7.5
2016,battle trance,7.5
2016,ash koosha,7.5
2016,allan kingdom,7.5
2016,alice bag,7.5
2016,africans with mainframes,7.5
2016,adam torres,7.5
2016,yumi zouma,7.4
2016,young marco,7.4
2016,young male,7.4
2016,warehouse,7.4
2016,vox clamantis,7.4
2016,via app,7.4
2016,venetian snares,7.4
2016,told slant,7.4
2016,the snails,7.4
2016,swet shop boys,7.4
2016,slow club,7.4
2016,seiho,7.4
2016,savoy motel,7.4
2016,sad13,7.4
2016,s u r v i v e,7.4
2016,"robert glasper, miles davis",7.4
2016,rebolledo,7.4
2016,quelle chris,7.4
2016,pop. 1280,7.4
2016,pauline oliveros,7.4
2016,partynextdoor,7.4
2016,papa m,7.4
2016,pallbearer,7.4
2016,moses sumney,7.4
2016,mikael seifu,7.4
2016,merchandise,7.4
2016,mavis staples,7.4
2016,lungfish,7.4
2016,loscil,7.4
2016,look mexico,7.4
2016,little simz,7.4
2016,lifetones,7.4
2016,konx-om-pax,7.4
2016,knxwledge,7.4
2016,kevin gates,7.95
2016,keita sano,7.4
2016,jubilee,7.4
2016,islands,7.4
2016,gold panda,7.4
2016,gggs,7.4
2016,gaye su akyol,7.4
2016,feral,7.4
2016,emma ruth rundle,7.4
2016,eight bells,7.4
2016,drugdealer,7.4
2016,"dj fresh, ezale",7.4
2016,cristian vogel,7.4
2016,controlled bleeding,7.4
2016,chris cohen,7.4
2016,carla dal forno,7.4
2016,body/head,7.4
2016,"blut aus nord, vangelist",7.4
2016,benny hester,7.4
2016,bacao rhythm & steel band,7.4
2016,azealia banks,7.4
2016,august alsina,7.4
2016,against me!,7.4
2016,yves tumor,7.3
2016,vicky chow,7.3
2016,ty segall,7.3
2016,torn hawk,7.3
2016,the dead c,7.3
2016,the caretaker,7.3
2016,"sun ra, merzbow",7.3
2016,ricky eat acid,7.3
2016,open mike eagle & paul white,7.3
2016,mv & ee,7.3
2016,mick harvey,7.3
2016,michael nau,7.3
2016,martha,7.3
2016,machinedrum,7.3
2016,lvl up,7.3
2016,lets eat grandma,7.3
2016,katie gately,7.3
2016,junior boys,7.65
2016,jimmy eat world,7.3
2016,james vincent mcmorrow,7.3
2016,hooded fang,7.3
2016,goat,7.3
2016,future,7.25
2016,funk factory,7.3
2016,florist,7.3
2016,floating points,7.3
2016,fatima al qadiri,7.3
2016,elliott smith,7.3
2016,descendents,7.3
2016,daniel bachman,7.3
2016,cian nugent,7.3
2016,boosie badazz,7.27
2016,blonde redhead,7.3
2016,ben frost,7.3
2016,beach slang,7.3
2016,baauer,7.3
2016,a$ap ferg,7.3
2016,z-ro,7.2
2016,you blew it!,7.2
2016,yoni & geti,7.2
2016,yohuna,7.2
2016,yg,7.6
2016,waxahatchee,7.2
2016,uniform,7.2
2016,twin peaks,7.2
2016,travis scott,7.2
2016,topaz jones,7.2
2016,the 7th plain,7.2
2016,summer cannibals,7.2
2016,"steve reich, terry riley",7.2
2016,speedy ortiz,7.2
2016,shackleton,7.2
2016,sammus,7.2
2016,pita,7.2
2016,pavo pavo,7.2
2016,paul simon,7.2
2016,pat thomas,7.2
2016,owen,7.2
2016,oddcouple,7.2
2016,metronomy,7.2
2016,kodak black,7.2
2016,kag,7.2
2016,kadhja bonet,7.2
2016,jamire williams,7.2
2016,hudson mohawke,7.2
2016,glenn jones,7.2
2016,flatbush zombies,7.2
2016,eric bachmann,7.2
2016,domo genesis,7.2
2016,dj rashad,7.2
2016,"delia derbyshire, elsa stansfield",7.2
2016,darkthrone,7.2
2016,childish gambino,7.2
2016,chester watson,7.2
2016,candiria,7.2
2016,"blu, nottz",7.2
2016,autolux,7.2
2016,"atticus ross, leopold ross, bobby krlic",7.2
2016,andrew bird,7.2
2016,allen toussaint,7.2
2016,aaron abernathy,7.2
2016,tegan and sara,7.1
2016,steven julien,7.1
2016,silver apples,7.1
2016,shy glizzy,7.1
2016,saul williams,7.1
2016,red hot chili peppers,6.25
2016,peder mannerfelt,7.6
2016,neurosis,7.1
2016,mothers,7.1
2016,mogwai,7.1
2016,moderat,7.1
2016,mica levi,7.1
2016,lil bibby,7.1
2016,"jim orourke, fennesz",7.1
2016,hurry,7.1
2016,el perro del mar,7.1
2016,dyke drama,7.1
2016,dva [hi:emotions],7.1
2016,daniel romano,7.1
2016,crying,7.1
2016,clark,7.1
2016,charles bradley,7.1
2016,carly rae jepsen,7.1
2016,black milk & nat turner,7.1
2016,badbadnotgood,7.1
2016,audio push,7.1
2016,andy stott,7.1
2016,amthst,7.1
2016,american wrestlers,7.1
2016,alexis taylor,7.1
2016,adr,7.1
2016,a$ap mob,7.1
2016,wolf parade,7.0
2016,wire,7.0
2016,wilco,7.0
2016,wife,7.0
2016,tredici bacci,7.0
2016,tove lo,7.0
2016,titus andronicus,7.0
2016,themind,7.0
2016,the-dream,7.0
2016,the soft pink truth,7.0
2016,the goon sax,7.0
2016,the amazing,7.0
2016,supersilent,7.0
2016,stephen steinbrink,7.0
2016,so so glos,7.0
2016,so pitted,7.0
2016,sharon jones and the dap-kings,7.0
2016,saba,7.0
2016,roosevelt,7.0
2016,rome fortune,7.0
2016,rlyr,7.0
2016,rjd2,7.0
2016,"ricardo villalobos, umho",7.0
2016,psychic tv,7.0
2016,panopticon,7.0
2016,okkervil river,7.0
2016,nick hook,7.0
2016,mutual benefit,7.0
2016,mr. lif,7.0
2016,mount moriah,7.0
2016,mike and the melvins,7.0
2016,matt kivel,7.1
2016,massive attack,7.0
2016,margo price,7.0
2016,m. geddes gengras,7.0
2016,kiran leonard,7.0
2016,kelela,7.0
2016,katy b,7.0
2016,jojo,7.0
2016,john legend,7.0
2016,jay arner,7.0
2016,into it. over it.,7.0
2016,immix ensemble & vessel,7.0
2016,holy ghost!,7.0
2016,garbage,7.0
2016,gadget,7.0
2016,from indian lakes,7.0
2016,french montana,7.45
2016,fog,7.0
2016,florian kupfer,7.0
2016,flock of dimes,7.0
2016,eric copeland,7.0
2016,elvis presley,7.0
2016,eluvium,7.0
2016,death index,7.0
2016,croatian amor,7.0
2016,coldair,7.0
2016,ceramic tl,7.0
2016,cellars,7.0
2016,"bryce dessner, aaron dessner",7.0
2016,bonnie prince billy,7.0
2016,bob mould,7.0
2016,arthur russell,7.0
2016,alex smoke,7.0
2016,7 year bitch,7.0
2016,"21 savage, metro boomin",7.0
2016,wussy,6.9
2016,wolfgang tillmans,6.9
2016,wall,6.9
2016,ty dolla $ign,6.9
2016,two inch astronaut,6.9
2016,trust punks,6.9
2016,"todd terje, the olsens",6.9
2016,thomas brinkmann,6.9
2016,the thermals,6.9
2016,the rolling stones,6.9
2016,the dillinger escape plan,6.9
2016,sunflower bean,6.9
2016,smoke dza,6.9
2016,sioux falls,6.9
2016,sarah neufeld,6.9
2016,public memory,6.9
2016,pinkshinyultrablast,6.7
2016,pet shop boys,6.9
2016,paper days,6.9
2016,norah jones,6.9
2016,mood ii swing,6.9
2016,michael kiwanuka,6.9
2016,meek mill,6.9
2016,"mary lattimore, jeff zeigler",6.9
2016,lil uzi vert,6.9
2016,lady gaga,6.9
2016,john roberts,6.9
2016,"joan as police woman, benjamin lazar davis",6.9
2016,jameszoo,6.9
2016,jagwar ma,6.9
2016,jackie lynn,6.9
2016,j dilla,6.9
2016,iggy pop,6.9
2016,head wound city,6.9
2016,guerilla toss,6.9
2016,"gucci mane, future",6.9
2016,egisto macchi,6.9
2016,dungen,6.9
2016,dj rude one,6.9
2016,dj mustard,6.9
2016,dj khaled,6.9
2016,dj earl,6.9
2016,deerhoof,6.9
2016,dan lissvik,6.9
2016,cozz,6.9
2016,clams casino,6.9
2016,cheena,6.9
2016,charlie hilton,6.9
2016,burial,6.9
2016,bleached,6.9
2016,antwon,6.9
2016,anna wise,6.9
2016,angel du$t,6.9
2016,"yoko ono, john lennon",6.8
2016,wild beasts,6.8
2016,weaves,6.8
2016,tunji ige,6.8
2016,tortoise,6.8
2016,toro y moi,6.8
2016,the skiffle players,6.8
2016,the olympians,6.8
2016,the men,6.8
2016,the dirty nil,6.8
2016,teen,6.8
2016,soft hair,6.8
2016,simian mobile disco,6.8
2016,sicko mobb,6.8
2016,sia,6.8
2016,seratones,6.8
2016,santigold,6.8
2016,rashad becker,6.8
2016,ra ra riot,6.8
2016,purling hiss,6.8
2016,prins thomas,6.8
2016,plants and animals,6.8
2016,odd nosdam,6.8
2016,no joy,6.8
2016,mozzy,6.8
2016,morgan delt,6.8
2016,mild high club,6.8
2016,mary chapin carpenter,6.8
2016,mantra percussion,6.8
2016,male bonding,6.8
2016,majid jordan,6.8
2016,m83,6.8
2016,luis,6.8
2016,"lil wayne, 2 chainz",6.8
2016,"laraaji, sun araw",6.8
2016,"konono n1, batida",6.8
2016,kacey musgraves,6.8
2016,jherek bischoff,6.8
2016,inc. no world,6.8
2016,how to dress well,6.8
2016,helmet,6.8
2016,haley bonar,6.8
2016,"gucci mane, lil uzi vert",6.8
2016,"future, dj esco",6.8
2016,fudge,6.8
2016,frankie reyes,6.8
2016,floorplan,6.8
2016,eskimeaux,6.8
2016,eola,6.8
2016,el guincho,6.8
2016,e-40,6.8
2016,dust,6.8
2016,drake,6.8
2016,"dj quik, problem",6.8
2016,darkstar,6.8
2016,crystal castles,6.8
2016,carlos nio & friends,6.8
2016,blowout,6.8
2016,bibi bourelly,6.8
2016,betty davis,6.8
2016,bent shapes,6.8
2016,ben watt,6.8
2016,balance and composure,6.8
2016,arbor labor union,6.8
2016,will butler,6.7
2016,warpaint,6.7
2016,waco brothers,6.7
2016,tobacco,6.7
2016,thee oh sees,7.1
2016,the weeknd,6.7
2016,the high llamas,6.7
2016,sleaford mods,6.7
2016,shit robot,6.7
2016,peter broderick,7.15
2016,opeth,6.7
2016,neil young,8.08
2016,methyl ethel,6.7
2016,la sera,6.7
2016,kid cudi,5.35
2016,"katy goodman, greta morgan",6.7
2016,j. cole,6.7
2016,homeboy sandman,6.7
2016,gregory porter,6.7
2016,fear of men,6.7
2016,elliphant,6.7
2016,djds,6.7
2016,dave harrington group,6.7
2016,daughter,6.7
2016,chief keef,6.7
2016,carl stone,6.7
2016,axis: sova,6.7
2016,a pleasure,6.7
2016,yo gotti,6.6
2016,usher,6.6
2016,"soundwalk collective, patti smith, jesse paris smith",6.6
2016,sorority noise,6.6
2016,regina spektor,6.6
2016,pussy riot,6.6
2016,polia,6.6
2016,oozing wound,6.6
2016,nice as fuck,6.6
2016,mike & rich,6.6
2016,meyhem lauren,6.6
2016,lpsley,6.6
2016,kane strang,6.6
2016,jacuzzi boys,6.6
2016,holy fuck,6.6
2016,his name is alive,6.6
2016,"glenn kotche, so percussion",6.6
2016,flume,6.5
2016,eagulls,6.6
2016,dj shadow,6.6
2016,devendra banhart,6.6
2016,denitia and sene,6.6
2016,alunageorge,6.6
2016,yung,6.5
2016,yaroze dream suite,6.5
2016,wild nothing,6.5
2016,twenty88,6.5
2016,towkio,6.5
2016,tim heidecker,6.5
2016,the microphones,6.5
2016,the big pink,6.5
2016,the besnard lakes,6.5
2016,the 1975,6.5
2016,ryley walker,6.5
2016,ro james,6.5
2016,richie hawtin,6.5
2016,rich the kid,6.5
2016,red pill,6.5
2016,rainbow arabia,6.5
2016,plaid,6.5
2016,pity sex,6.5
2016,oscar,6.5
2016,mstrkrft,6.5
2016,monster rally,6.5
2016,mock orange,6.5
2016,mila j,6.5
2016,migos,6.95
2016,metallica,7.55
2016,meshuggah,5.25
2016,lou barlow,6.5
2016,lnzndrf,6.5
2016,kllo,6.5
2016,jon bap,6.5
2016,jessy lanza,7.2
2016,"gucci mane, zaytoven",6.5
2016,especia,6.5
2016,devonwho,6.5
2016,david crosby,6.5
2016,crater,6.5
2016,bully fae,6.5
2016,bloodiest,6.5
2016,alpha 606,6.5
2016,alicia keys,6.5
2016,susanna,6.4
2016,sonic youth,6.4
2016,saqqara mastabas,6.4
2016,royce 59,6.4
2016,ramones,6.4
2016,puro instinct,6.4
2016,psalm zero,6.4
2016,marching church,6.4
2016,kevin abstract,6.4
2016,jeb loy nichols,6.4
2016,guy blakeslee,6.4
2016,francis and the lights,6.4
2016,fetty wap,6.4
2016,donny mccaslin,6.4
2016,diarrhea planet,6.4
2016,de la soul,7.75
2016,carter tanton,6.4
2016,animals as leaders,6.4
2016,a-trak,6.4
2016,zelooperz,6.3
2016,tory lanez,5.1
2016,tim buckley,6.3
2016,the game,6.3
2016,stwo,6.3
2016,of montreal,6.3
2016,nine inch nails,6.3
2016,"nils frahm, woodkid",6.3
2016,nick jonas,6.3
2016,lucius,6.3
2016,local natives,6.3
2016,lil b,6.3
2016,j.g. biberkopf,6.3
2016,fat white family,6.3
2016,carl broemel,6.3
2016,alex izenberg,6.3
2016,weezer,6.2
2016,tiga,6.2
2016,the kills,6.2
2016,soulwax,6.2
2016,nite jewel,6.2
2016,lust for youth,6.2
2016,lion babe,6.2
2016,jamie lidell,6.2
2016,ilovemakonnen,6.2
2016,fifth harmony,6.2
2016,eric prydz,6.2
2016,d.a.r.k.,6.2
2016,cullen omori,6.2
2016,bruno mars,6.2
2016,brookzill!,6.2
2016,animal collective,6.2
2016,abra,6.2
2016,the joy formidable,6.1
2016,tacocat,6.1
2016,"snoop dogg, daz dillinger",6.1
2016,lizzo,6.1
2016,lil yachty,5.45
2016,die antwoord,5.55
2016,audion,6.1
2016,araabmuzik,6.1
2016,zach cooper,6.0
2016,yndi halda,6.0
2016,"tyler friedman, samuel rohrer",6.0
2016,trim,6.0
2016,toyomu,6.0
2016,the strokes,6.0
2016,the orb,6.0
2016,the dean ween group,6.0
2016,sepalcure,6.0
2016,roy wood$,6.0
2016,primal scream,7.5
2016,mourn,6.0
2016,mo troper,6.0
2016,minor victories,6.0
2016,lando chill,6.0
2016,kool a.d.,6.2
2016,johnny jewel,6.0
2016,joe budden,6.0
2016,jeezy,6.0
2016,frightened rabbit,6.0
2016,factory floor,6.0
2016,disclosure,6.0
2016,chinx,6.0
2016,bibio,6.4
2016,band of horses,6.0
2016,babyfather,6.0
2016,adult jazz,6.0
2016,zayn,5.9
2016,starchild & the new romantic,5.9
2016,sleigh bells,5.9
2016,"moonface, siinai",5.9
2016,mono,5.9
2016,m.i.a.,5.9
2016,m. ward,5.9
2016,horse jumper of love,5.9
2016,gwen stefani,5.9
2016,deadmau5,5.9
2016,com truise,5.9
2016,cassius,5.9
2016,bishop nehru,5.9
2016,willow,5.8
2016,william s. burroughs,5.8
2016,snoop dogg,5.8
2016,rokia traor,5.8
2016,phantogram,5.8
2016,nevermen,5.8
2016,lushlife,5.8
2016,lissie,5.8
2016,bjarki,5.8
2016,timbaland,5.7
2016,the temper trap,5.7
2016,rogue wave,5.7
2016,peter bjorn and john,5.7
2016,ladyhawke,5.7
2016,dylan leblanc,5.7
2016,dusky,5.7
2016,conrad keely,5.7
2016,"boris, merzbow",5.7
2016,the last shadow puppets,5.6
2016,the gotobeds,5.6
2016,jon hopkins,5.6
2016,john carpenter,5.6
2016,jack garratt,5.6
2016,hockey dad,5.6
2016,busta rhymes,5.6
2016,atmosphere,5.6
2016,air,5.6
2016,witchcraft,5.5
2016,tokimonsta,5.5
2016,pixies,5.5
2016,melvins,5.5
2016,mark kozelek,5.5
2016,blink-182,5.5
2016,black moth super rainbow,5.5
2016,yeasayer,5.4
2016,emeli sand,5.4
2016,the underachievers,5.3
2016,the beach boys,5.3
2016,phish,5.3
2016,oasis,5.3
2016,gone is gone,5.3
2016,dj snake,5.3
2016,clipping.,5.3
2016,yuck,5.2
2016,justice,5.2
2016,gap dream,5.2
2016,coldcut,5.2
2016,caveman,5.2
2016,wiz khalifa,5.1
2016,richard ashcroft,5.1
2016,masami akita & eiko ishibashi,5.1
2016,"macklemore, ryan lewis",5.1
2016,hot hot heat,5.1
2016,green day,5.1
2016,banks,5.1
2016,rattle,5.0
2016,palmistry,5.0
2016,jennifer o'connor,5.0
2016,james ferraro,5.0
2016,hodgy,5.0
2016,dinner,5.0
2016,delorean,5.0
2016,britta phillips,5.0
2016,brendan canning,5.0
2016,bloc party,5.0
2016,basement,5.0
2016,jean-michel jarre,4.9
2016,hxlt,4.9
